,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week,Holiday,Weekday,Workingday,WeatherSituation,Temp,ATemp,Humidity,Windspeed
19066,9,22,1,35,2012,0,2,0,0,0,0.0,6.0,0.0,1.0,0.24,0.2424,0.81,0.1343
19067,9,20,3,35,2012,2,0,0,1,0,0.0,6.0,0.0,1.0,0.24,0.2424,0.81,0.1343
19068,10,20,3,35,2012,3,2,2,0,0,0.0,6.0,0.0,1.0,0.24,0.2576,0.87,0.1045
19069,10,13,2,35,2012,0,2,1,1,3,0.0,6.0,0.0,1.0,0.24,0.2576,0.87,0.1045
19070,10,22,3,35,2012,1,1,0,1,2,0.0,6.0,0.0,1.0,0.24,0.2576,0.87,0.1045
19071,10,25,1,35,2012,1,1,0,2,3,0.0,6.0,0.0,1.0,0.24,0.2576,0.87,0.1045
19072,11,13,2,35,2012,2,3,1,1,2,0.0,6.0,0.0,1.0,0.3,0.3333,0.7,0.0
19073,11,20,2,35,2012,3,5,0,2,2,0.0,6.0,0.0,1.0,0.3,0.3333,0.7,0.0
19074,11,25,1,35,2012,1,4,1,2,3,0.0,6.0,0.0,1.0,0.3,0.3333,0.7,0.0
19075,11,22,1,35,2012,3,7,2,3,8,0.0,6.0,0.0,1.0,0.3,0.3333,0.7,0.0
19076,12,22,4,35,2012,1,2,0,0,5,0.0,6.0,0.0,2.0,0.3,0.3182,0.7,0.0896
19077,12,25,4,35,2012,1,5,2,4,4,0.0,6.0,0.0,2.0,0.3,0.3182,0.7,0.0896
19078,12,20,2,35,2012,2,5,0,2,4,0.0,6.0,0.0,2.0,0.3,0.3182,0.7,0.0896
19079,12,13,1,35,2012,2,1,0,0,2,0.0,6.0,0.0,2.0,0.3,0.3182,0.7,0.0896
19080,13,22,2,35,2012,4,4,1,2,6,0.0,6.0,0.0,2.0,0.3,0.2879,0.7,0.194
19081,13,20,6,35,2012,2,4,1,0,2,0.0,6.0,0.0,2.0,0.3,0.2879,0.7,0.194
19082,13,25,8,35,2012,4,5,0,2,2,0.0,6.0,0.0,2.0,0.3,0.2879,0.7,0.194
19083,13,13,3,35,2012,1,3,0,2,3,0.0,6.0,0.0,2.0,0.3,0.2879,0.7,0.194
19084,14,25,3,35,2012,8,5,0,0,5,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19085,14,22,3,35,2012,2,5,0,6,2,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19086,14,13,2,35,2012,3,0,1,1,3,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19087,14,20,3,35,2012,6,2,1,2,1,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19088,15,25,5,35,2012,3,5,1,2,3,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19089,15,22,2,35,2012,3,7,3,3,7,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19090,15,20,3,35,2012,3,5,0,2,3,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19091,15,13,2,35,2012,2,2,2,3,0,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239
19092,16,20,2,35,2012,3,5,2,1,2,0.0,6.0,0.0,2.0,0.34,0.3333,0.61,0.1642
19093,16,22,1,35,2012,2,4,1,2,4,0.0,6.0,0.0,2.0,0.34,0.3333,0.61,0.1642
19094,17,22,1,35,2012,1,4,0,0,6,0.0,6.0,0.0,3.0,0.3,0.2879,0.7,0.194
19095,17,13,1,35,2012,0,2,0,2,3,0.0,6.0,0.0,3.0,0.3,0.2879,0.7,0.194
19096,19,22,3,35,2012,0,3,0,3,4,0.0,6.0,0.0,3.0,0.26,0.2727,0.87,0.1343
19097,19,13,1,35,2012,0,2,0,2,2,0.0,6.0,0.0,3.0,0.26,0.2727,0.87,0.1343
19098,19,20,1,35,2012,0,5,1,0,3,0.0,6.0,0.0,3.0,0.26,0.2727,0.87,0.1343
19099,19,25,2,35,2012,0,1,2,0,0,0.0,6.0,0.0,3.0,0.26,0.2727,0.87,0.1343
19100,20,22,3,35,2012,3,0,0,1,1,0.0,6.0,0.0,3.0,0.24,0.2273,0.93,0.194
19101,21,25,1,35,2012,0,2,0,0,2,0.0,6.0,0.0,3.0,0.24,0.2424,0.93,0.1343
19102,21,22,1,35,2012,3,0,0,0,0,0.0,6.0,0.0,3.0,0.24,0.2424,0.93,0.1343
19103,21,20,1,35,2012,0,3,1,1,2,0.0,6.0,0.0,3.0,0.24,0.2424,0.93,0.1343
19104,22,25,1,35,2012,1,1,0,0,1,0.0,6.0,0.0,2.0,0.24,0.2576,0.87,0.0896
19105,22,22,1,35,2012,1,0,1,2,1,0.0,6.0,0.0,2.0,0.24,0.2576,0.87,0.0896
19106,22,20,1,35,2012,1,0,0,0,5,0.0,6.0,0.0,2.0,0.24,0.2576,0.87,0.0896
19107,22,13,1,35,2012,0,0,1,0,0,0.0,6.0,0.0,2.0,0.24,0.2576,0.87,0.0896
19108,23,25,1,35,2012,1,0,2,1,0,0.0,6.0,0.0,2.0,0.24,0.2424,0.87,0.1343
19109,23,20,1,35,2012,1,0,1,0,1,0.0,6.0,0.0,2.0,0.24,0.2424,0.87,0.1343
19110,0,22,1,36,2012,0,2,0,0,3,0.0,0.0,0.0,2.0,0.24,0.2424,0.87,0.1343
19111,1,20,2,36,2012,0,1,1,2,0,0.0,0.0,0.0,2.0,0.24,0.2576,0.93,0.1045
19112,1,22,1,36,2012,1,0,2,0,2,0.0,0.0,0.0,2.0,0.24,0.2576,0.93,0.1045
19113,7,13,1,36,2012,0,0,1,0,1,0.0,0.0,0.0,2.0,0.24,0.2424,0.75,0.1642
19114,8,22,1,36,2012,0,3,1,0,0,0.0,0.0,0.0,2.0,0.24,0.2424,0.75,0.1642
19115,8,25,1,36,2012,0,0,1,0,0,0.0,0.0,0.0,2.0,0.24,0.2424,0.75,0.1642
19116,8,20,1,36,2012,0,1,0,0,0,0.0,0.0,0.0,2.0,0.24,0.2424,0.75,0.1642
19117,9,22,3,36,2012,1,1,0,1,0,0.0,0.0,0.0,2.0,0.24,0.2273,0.7,0.2239
19118,9,25,2,36,2012,1,2,1,1,0,0.0,0.0,0.0,2.0,0.24,0.2273,0.7,0.2239
19119,9,20,1,36,2012,1,1,0,1,1,0.0,0.0,0.0,2.0,0.24,0.2273,0.7,0.2239
19120,10,22,2,36,2012,3,0,1,2,3,0.0,0.0,0.0,2.0,0.26,0.2424,0.65,0.2836
19121,10,13,2,36,2012,0,1,1,2,3,0.0,0.0,0.0,2.0,0.26,0.2424,0.65,0.2836
19122,11,25,2,36,2012,0,1,3,3,4,0.0,0.0,0.0,2.0,0.26,0.2576,0.7,0.194
19123,11,20,1,36,2012,0,2,2,2,3,0.0,0.0,0.0,2.0,0.26,0.2576,0.7,0.194
19124,11,22,1,36,2012,2,3,1,0,3,0.0,0.0,0.0,2.0,0.26,0.2576,0.7,0.194
19125,12,13,4,36,2012,0,4,1,5,3,0.0,0.0,0.0,2.0,0.26,0.2576,0.65,0.194
19126,12,25,2,36,2012,2,5,1,1,2,0.0,0.0,0.0,2.0,0.26,0.2576,0.65,0.194
19127,12,22,2,36,2012,1,3,2,1,5,0.0,0.0,0.0,2.0,0.26,0.2576,0.65,0.194
19128,12,20,4,36,2012,1,3,3,4,2,0.0,0.0,0.0,2.0,0.26,0.2576,0.65,0.194
19129,13,20,3,36,2012,4,2,4,1,1,0.0,0.0,0.0,2.0,0.28,0.2727,0.61,0.1642
19130,13,22,2,36,2012,2,1,2,2,3,0.0,0.0,0.0,2.0,0.28,0.2727,0.61,0.1642
19131,13,13,2,36,2012,4,0,2,0,1,0.0,0.0,0.0,2.0,0.28,0.2727,0.61,0.1642
19132,13,25,3,36,2012,2,4,1,1,3,0.0,0.0,0.0,2.0,0.28,0.2727,0.61,0.1642
19133,14,22,5,36,2012,2,4,2,1,0,0.0,0.0,0.0,1.0,0.3,0.303,0.61,0.1642
19134,14,25,6,36,2012,3,1,0,3,5,0.0,0.0,0.0,1.0,0.3,0.303,0.61,0.1642
19135,14,20,1,36,2012,3,3,1,3,3,0.0,0.0,0.0,1.0,0.3,0.303,0.61,0.1642
19136,15,22,4,36,2012,5,3,3,0,4,0.0,0.0,0.0,2.0,0.3,0.2879,0.56,0.2537
19137,15,25,3,36,2012,6,2,0,0,2,0.0,0.0,0.0,2.0,0.3,0.2879,0.56,0.2537
19138,15,13,2,36,2012,0,3,1,0,4,0.0,0.0,0.0,2.0,0.3,0.2879,0.56,0.2537
19139,15,20,2,36,2012,1,7,1,2,2,0.0,0.0,0.0,2.0,0.3,0.2879,0.56,0.2537
19140,16,13,5,36,2012,2,2,1,0,3,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.2239
19141,16,20,7,36,2012,2,4,1,3,7,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.2239
19142,16,22,3,36,2012,4,6,0,2,3,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.2239
19143,16,25,3,36,2012,3,4,3,1,2,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.2239
19144,17,20,4,36,2012,7,0,0,0,3,0.0,0.0,0.0,1.0,0.32,0.3182,0.53,0.1642
19145,17,22,2,36,2012,3,2,2,2,3,0.0,0.0,0.0,1.0,0.32,0.3182,0.53,0.1642
19146,17,25,4,36,2012,3,1,0,1,2,0.0,0.0,0.0,1.0,0.32,0.3182,0.53,0.1642
19147,17,13,2,36,2012,5,2,0,2,2,0.0,0.0,0.0,1.0,0.32,0.3182,0.53,0.1642
19148,18,22,5,36,2012,2,3,1,2,5,0.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.2537
19149,18,25,1,36,2012,4,1,2,0,1,0.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.2537
19150,18,13,1,36,2012,2,1,0,0,0,0.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.2537
19151,19,25,1,36,2012,1,2,0,1,2,0.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.2239
19152,21,13,1,36,2012,0,1,0,0,3,0.0,0.0,0.0,1.0,0.28,0.2879,0.56,0.1045
19153,22,20,2,36,2012,0,1,0,0,0,0.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.1045
19154,22,13,1,36,2012,1,1,0,1,0,0.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.1045
19155,22,22,3,36,2012,0,1,1,1,0,0.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.1045
19156,22,25,1,36,2012,0,1,0,0,1,0.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.1045
19157,0,20,1,37,2012,0,0,0,0,0,0.0,1.0,1.0,1.0,0.24,0.2424,0.65,0.1343
19158,6,25,1,37,2012,0,2,0,0,2,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1045
19159,7,20,3,37,2012,0,1,3,2,2,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1045
19160,7,25,1,37,2012,1,4,1,0,0,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1045
19161,7,22,2,37,2012,0,2,4,0,0,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1045
19162,7,13,3,37,2012,0,0,1,1,3,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1045
19163,8,25,7,37,2012,1,2,1,0,7,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1343
19164,8,20,4,37,2012,3,1,2,0,6,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1343
19165,8,22,4,37,2012,2,9,2,0,7,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1343
19166,8,13,2,37,2012,3,4,2,0,5,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1343
19167,9,22,2,37,2012,4,2,2,1,1,0.0,1.0,1.0,1.0,0.18,0.2121,0.8,0.1045
19168,9,20,3,37,2012,4,1,2,1,3,0.0,1.0,1.0,1.0,0.18,0.2121,0.8,0.1045
19169,9,13,2,37,2012,2,2,2,1,1,0.0,1.0,1.0,1.0,0.18,0.2121,0.8,0.1045
19170,10,22,2,37,2012,2,1,1,1,1,0.0,1.0,1.0,1.0,0.22,0.2424,0.75,0.1045
19171,10,25,1,37,2012,0,0,1,1,1,0.0,1.0,1.0,1.0,0.22,0.2424,0.75,0.1045
19172,11,20,3,37,2012,0,0,3,0,0,0.0,1.0,1.0,1.0,0.26,0.2727,0.7,0.1343
19173,11,22,3,37,2012,2,2,0,2,2,0.0,1.0,1.0,1.0,0.26,0.2727,0.7,0.1343
19174,11,25,1,37,2012,1,0,0,1,2,0.0,1.0,1.0,1.0,0.26,0.2727,0.7,0.1343
19175,12,13,3,37,2012,0,1,0,2,2,0.0,1.0,1.0,1.0,0.32,0.3182,0.61,0.1642
19176,12,25,2,37,2012,1,0,1,2,0,0.0,1.0,1.0,1.0,0.32,0.3182,0.61,0.1642
19177,12,22,3,37,2012,3,0,0,4,1,0.0,1.0,1.0,1.0,0.32,0.3182,0.61,0.1642
19178,13,20,1,37,2012,0,1,3,0,3,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.2239
19179,13,22,3,37,2012,3,2,0,0,1,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.2239
19180,13,25,3,37,2012,2,0,0,1,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.2239
19181,13,13,2,37,2012,3,1,1,1,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.2239
19182,14,20,2,37,2012,1,3,1,2,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.1642
19183,14,22,1,37,2012,3,0,0,3,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.1642
19184,14,25,2,37,2012,3,0,0,1,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.1642
19185,15,22,1,37,2012,1,1,1,2,0,0.0,1.0,1.0,1.0,0.42,0.4242,0.32,0.2836
19186,15,20,3,37,2012,2,2,3,3,0,0.0,1.0,1.0,1.0,0.42,0.4242,0.32,0.2836
19187,16,20,4,37,2012,3,2,0,1,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19188,16,22,2,37,2012,1,3,0,5,1,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19189,16,25,3,37,2012,0,3,0,2,1,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19190,17,13,5,37,2012,0,5,3,0,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19191,17,25,5,37,2012,3,4,4,4,1,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19192,17,22,7,37,2012,2,7,3,1,3,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19193,17,20,3,37,2012,4,5,4,2,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.2537
19194,18,20,3,37,2012,3,5,1,2,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19195,18,13,3,37,2012,5,1,0,2,5,0.0,1.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19196,18,22,6,37,2012,7,6,2,2,4,0.0,1.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19197,18,25,3,37,2012,5,1,2,3,1,0.0,1.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19198,19,22,5,37,2012,6,1,2,1,2,0.0,1.0,1.0,1.0,0.36,0.3333,0.43,0.2537
19199,19,13,3,37,2012,3,3,3,0,1,0.0,1.0,1.0,1.0,0.36,0.3333,0.43,0.2537
19200,19,25,1,37,2012,3,6,1,0,1,0.0,1.0,1.0,1.0,0.36,0.3333,0.43,0.2537
19201,19,20,6,37,2012,3,4,1,4,0,0.0,1.0,1.0,1.0,0.36,0.3333,0.43,0.2537
19202,20,13,4,37,2012,3,0,1,0,0,0.0,1.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19203,20,20,2,37,2012,6,2,1,3,0,0.0,1.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19204,20,22,3,37,2012,5,2,1,0,2,0.0,1.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19205,20,25,1,37,2012,1,1,2,0,0,0.0,1.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19206,21,25,2,37,2012,1,3,0,2,0,0.0,1.0,1.0,1.0,0.32,0.3182,0.57,0.1642
19207,21,20,3,37,2012,2,0,2,1,1,0.0,1.0,1.0,1.0,0.32,0.3182,0.57,0.1642
19208,21,22,2,37,2012,3,1,0,1,1,0.0,1.0,1.0,1.0,0.32,0.3182,0.57,0.1642
19209,22,20,2,37,2012,3,0,2,0,0,0.0,1.0,1.0,1.0,0.3,0.303,0.65,0.1343
19210,22,25,1,37,2012,2,1,1,2,1,0.0,1.0,1.0,1.0,0.3,0.303,0.65,0.1343
19211,23,25,2,37,2012,1,3,1,0,0,0.0,1.0,1.0,1.0,0.3,0.303,0.65,0.1343
19212,23,20,1,37,2012,2,0,0,0,0,0.0,1.0,1.0,1.0,0.3,0.303,0.65,0.1343
19213,0,22,1,38,2012,0,0,0,0,0,0.0,2.0,1.0,1.0,0.3,0.2879,0.7,0.194
19214,3,22,1,38,2012,0,0,0,0,0,0.0,2.0,1.0,2.0,0.3,0.3333,0.7,0.0
19215,5,22,1,38,2012,0,0,0,1,1,0.0,2.0,1.0,1.0,0.32,0.3333,0.49,0.0896
19216,6,22,1,38,2012,1,4,4,0,1,0.0,2.0,1.0,1.0,0.32,0.303,0.45,0.2985
19217,6,25,1,38,2012,0,0,1,0,1,0.0,2.0,1.0,1.0,0.32,0.303,0.45,0.2985
19218,6,20,2,38,2012,0,1,1,2,0,0.0,2.0,1.0,1.0,0.32,0.303,0.45,0.2985
19219,7,13,3,38,2012,0,2,0,1,2,0.0,2.0,1.0,1.0,0.32,0.3485,0.45,0.0
19220,7,25,1,38,2012,1,1,2,0,4,0.0,2.0,1.0,1.0,0.32,0.3485,0.45,0.0
19221,7,22,2,38,2012,1,3,2,0,3,0.0,2.0,1.0,1.0,0.32,0.3485,0.45,0.0
19222,7,20,1,38,2012,2,3,4,3,2,0.0,2.0,1.0,1.0,0.32,0.3485,0.45,0.0
19223,8,22,5,38,2012,2,5,4,3,6,0.0,2.0,1.0,1.0,0.3,0.3182,0.49,0.0
19224,8,25,6,38,2012,1,4,3,2,8,0.0,2.0,1.0,1.0,0.3,0.3182,0.49,0.0
19225,8,13,7,38,2012,3,2,3,2,4,0.0,2.0,1.0,1.0,0.3,0.3182,0.49,0.0
19226,8,20,3,38,2012,1,8,8,1,11,0.0,2.0,1.0,1.0,0.3,0.3182,0.49,0.0
19227,9,20,3,38,2012,3,2,1,3,2,0.0,2.0,1.0,1.0,0.32,0.3333,0.49,0.0
19228,9,22,5,38,2012,5,2,0,0,1,0.0,2.0,1.0,1.0,0.32,0.3333,0.49,0.0
19229,9,13,2,38,2012,7,1,1,0,0,0.0,2.0,1.0,1.0,0.32,0.3333,0.49,0.0
19230,10,20,2,38,2012,3,2,0,0,0,0.0,2.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19231,10,13,2,38,2012,2,2,1,0,1,0.0,2.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19232,10,25,1,38,2012,0,0,1,0,1,0.0,2.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19233,10,22,1,38,2012,5,1,0,0,3,0.0,2.0,1.0,1.0,0.34,0.3333,0.46,0.1642
19234,11,22,2,38,2012,1,1,1,0,0,0.0,2.0,1.0,1.0,0.36,0.3485,0.46,0.194
19235,11,25,3,38,2012,1,1,0,0,1,0.0,2.0,1.0,1.0,0.36,0.3485,0.46,0.194
19236,11,13,1,38,2012,2,0,0,1,1,0.0,2.0,1.0,1.0,0.36,0.3485,0.46,0.194
19237,11,20,1,38,2012,2,0,1,0,2,0.0,2.0,1.0,1.0,0.36,0.3485,0.46,0.194
19238,12,22,4,38,2012,2,2,0,1,4,0.0,2.0,1.0,1.0,0.4,0.4091,0.4,0.3284
19239,12,20,2,38,2012,1,2,0,0,0,0.0,2.0,1.0,1.0,0.4,0.4091,0.4,0.3284
19240,12,13,4,38,2012,1,3,2,1,1,0.0,2.0,1.0,1.0,0.4,0.4091,0.4,0.3284
19241,13,22,4,38,2012,4,0,2,3,1,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2537
19242,13,25,3,38,2012,0,1,0,0,2,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2537
19243,13,20,2,38,2012,2,1,1,1,1,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2537
19244,14,13,1,38,2012,0,0,0,0,0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2537
19245,14,20,1,38,2012,2,2,1,4,0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2537
19246,14,25,2,38,2012,3,2,2,1,0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2537
19247,15,13,3,38,2012,1,3,4,3,0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.194
19248,16,20,7,38,2012,0,1,1,1,2,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.2537
19249,16,25,3,38,2012,0,2,1,3,1,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.2537
19250,16,22,4,38,2012,0,5,3,2,5,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.2537
19251,17,13,5,38,2012,0,5,4,4,7,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.194
19252,17,25,3,38,2012,3,2,7,2,2,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.194
19253,17,22,3,38,2012,4,5,8,8,7,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.194
19254,17,20,2,38,2012,7,8,6,4,2,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.194
19255,18,20,4,38,2012,2,3,5,5,7,0.0,2.0,1.0,1.0,0.42,0.4242,0.38,0.194
19256,18,22,10,38,2012,3,3,4,4,6,0.0,2.0,1.0,1.0,0.42,0.4242,0.38,0.194
19257,18,25,4,38,2012,3,8,1,5,2,0.0,2.0,1.0,1.0,0.42,0.4242,0.38,0.194
19258,18,13,3,38,2012,5,4,3,5,5,0.0,2.0,1.0,1.0,0.42,0.4242,0.38,0.194
19259,19,20,6,38,2012,4,3,2,4,3,0.0,2.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19260,19,13,2,38,2012,3,2,5,1,0,0.0,2.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19261,19,25,3,38,2012,4,5,5,0,2,0.0,2.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19262,19,22,1,38,2012,10,4,2,2,7,0.0,2.0,1.0,1.0,0.38,0.3939,0.43,0.2239
19263,20,22,1,38,2012,1,6,1,1,0,0.0,2.0,1.0,1.0,0.36,0.3485,0.5,0.1343
19264,20,20,1,38,2012,6,1,0,1,0,0.0,2.0,1.0,1.0,0.36,0.3485,0.5,0.1343
19265,20,25,2,38,2012,3,0,0,2,2,0.0,2.0,1.0,1.0,0.36,0.3485,0.5,0.1343
19266,21,13,2,38,2012,0,1,1,2,0,0.0,2.0,1.0,1.0,0.34,0.3485,0.61,0.1045
19267,21,22,2,38,2012,1,0,2,2,2,0.0,2.0,1.0,1.0,0.34,0.3485,0.61,0.1045
19268,22,22,1,38,2012,2,1,3,2,0,0.0,2.0,1.0,1.0,0.32,0.3182,0.57,0.194
19269,22,25,2,38,2012,0,1,3,0,0,0.0,2.0,1.0,1.0,0.32,0.3182,0.57,0.194
19270,22,20,1,38,2012,0,1,0,1,2,0.0,2.0,1.0,1.0,0.32,0.3182,0.57,0.194
19271,23,25,3,38,2012,2,0,1,0,0,0.0,2.0,1.0,1.0,0.32,0.3333,0.57,0.1343
19272,23,22,2,38,2012,1,1,0,1,0,0.0,2.0,1.0,1.0,0.32,0.3333,0.57,0.1343
19273,23,20,2,38,2012,1,0,1,1,1,0.0,2.0,1.0,1.0,0.32,0.3333,0.57,0.1343
19274,0,13,1,39,2012,0,0,1,1,1,0.0,3.0,1.0,1.0,0.3,0.2879,0.56,0.2239
19275,6,22,1,39,2012,0,1,0,0,0,0.0,3.0,1.0,2.0,0.24,0.2879,0.7,0.0
19276,6,25,2,39,2012,0,2,0,0,1,0.0,3.0,1.0,2.0,0.24,0.2879,0.7,0.0
19277,7,22,2,39,2012,1,1,5,2,4,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1045
19278,7,20,3,39,2012,0,2,2,5,2,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1045
19279,7,25,3,39,2012,2,4,5,3,0,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1045
19280,8,20,3,39,2012,3,7,5,7,3,0.0,3.0,1.0,2.0,0.24,0.2273,0.7,0.2239
19281,8,13,6,39,2012,0,4,3,5,2,0.0,3.0,1.0,2.0,0.24,0.2273,0.7,0.2239
19282,8,22,4,39,2012,2,4,12,1,4,0.0,3.0,1.0,2.0,0.24,0.2273,0.7,0.2239
19283,8,25,3,39,2012,3,2,5,4,5,0.0,3.0,1.0,2.0,0.24,0.2273,0.7,0.2239
19284,9,25,4,39,2012,3,1,4,2,0,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1642
19285,9,20,4,39,2012,3,2,3,3,2,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1642
19286,9,13,1,39,2012,6,1,0,0,1,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1642
19287,9,22,1,39,2012,4,4,1,2,2,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.1642
19288,10,22,1,39,2012,1,2,1,3,1,0.0,3.0,1.0,2.0,0.26,0.2576,0.7,0.2239
19289,10,13,2,39,2012,1,0,1,2,1,0.0,3.0,1.0,2.0,0.26,0.2576,0.7,0.2239
19290,10,25,1,39,2012,4,1,1,1,1,0.0,3.0,1.0,2.0,0.26,0.2576,0.7,0.2239
19291,10,20,1,39,2012,4,2,2,1,0,0.0,3.0,1.0,2.0,0.26,0.2576,0.7,0.2239
19292,11,13,1,39,2012,2,1,0,1,1,0.0,3.0,1.0,2.0,0.26,0.2576,0.65,0.2239
19293,11,20,1,39,2012,1,3,5,1,0,0.0,3.0,1.0,2.0,0.26,0.2576,0.65,0.2239
19294,11,25,1,39,2012,1,1,2,3,1,0.0,3.0,1.0,2.0,0.26,0.2576,0.65,0.2239
19295,11,22,1,39,2012,1,2,3,2,3,0.0,3.0,1.0,2.0,0.26,0.2576,0.65,0.2239
19296,12,20,4,39,2012,1,1,1,3,2,0.0,3.0,1.0,2.0,0.28,0.2576,0.65,0.2836
19297,12,25,1,39,2012,1,3,0,2,1,0.0,3.0,1.0,2.0,0.28,0.2576,0.65,0.2836
19298,12,13,3,39,2012,1,2,0,0,0,0.0,3.0,1.0,2.0,0.28,0.2576,0.65,0.2836
19299,12,22,2,39,2012,1,2,2,2,1,0.0,3.0,1.0,2.0,0.28,0.2576,0.65,0.2836
19300,13,25,1,39,2012,1,3,1,2,1,0.0,3.0,1.0,2.0,0.28,0.2879,0.61,0.1045
19301,13,13,3,39,2012,3,0,1,0,0,0.0,3.0,1.0,2.0,0.28,0.2879,0.61,0.1045
19302,13,20,1,39,2012,4,2,2,0,1,0.0,3.0,1.0,2.0,0.28,0.2879,0.61,0.1045
19303,14,25,3,39,2012,1,3,1,1,0,0.0,3.0,1.0,2.0,0.3,0.303,0.56,0.1642
19304,14,22,1,39,2012,0,3,0,0,0,0.0,3.0,1.0,2.0,0.3,0.303,0.56,0.1642
19305,14,13,1,39,2012,3,1,1,0,0,0.0,3.0,1.0,2.0,0.3,0.303,0.56,0.1642
19306,15,25,3,39,2012,3,1,0,1,2,0.0,3.0,1.0,3.0,0.3,0.3182,0.61,0.1045
