,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week
42445,14,15,2,85,2011,2,3,1,5,1
42457,14,16,1,85,2011,2,3,2,1,0
42477,15,16,2,85,2011,1,2,0,1,1
42478,15,26,2,85,2011,2,0,0,0,1
42480,15,11,2,85,2011,0,1,1,0,1
42501,16,26,1,85,2011,2,1,0,1,1
42511,16,16,1,85,2011,2,1,0,2,0
42527,16,15,1,85,2011,0,2,0,1,0
42546,17,11,2,85,2011,0,1,2,2,0
42560,17,26,2,85,2011,1,3,1,2,1
42561,17,16,2,85,2011,1,0,0,0,0
42573,18,26,3,85,2011,2,2,1,1,1
42626,19,26,2,85,2011,3,0,0,1,2
42627,19,11,3,85,2011,0,3,1,0,0
42659,20,16,1,85,2011,0,2,2,0,0
42687,22,16,1,85,2011,0,3,1,0,0
42710,22,15,1,85,2011,0,0,2,1,1
42807,7,26,1,86,2011,0,2,1,0,0
42830,9,26,2,86,2011,0,0,0,0,0
42835,9,11,1,86,2011,0,0,0,0,0
42851,9,16,1,86,2011,0,1,1,0,0
42872,10,16,1,86,2011,1,0,1,0,0
42879,10,26,1,86,2011,2,2,1,1,1
42910,11,26,1,86,2011,1,0,0,2,0
42935,12,15,1,86,2011,0,1,2,0,0
42937,12,11,1,86,2011,0,1,2,0,3
42941,12,16,1,86,2011,0,1,0,0,1
42955,13,16,1,86,2011,1,0,1,2,0
42965,13,26,3,86,2011,0,0,2,0,1
42972,13,15,1,86,2011,1,0,1,0,0
42977,13,11,2,86,2011,1,1,0,0,2
42997,14,26,1,86,2011,3,3,3,0,1
43016,14,11,1,86,2011,2,0,0,0,0
43022,15,26,3,86,2011,1,0,0,0,1
43037,15,16,2,86,2011,0,0,1,0,1
43051,15,11,2,86,2011,1,3,1,0,0
43066,16,26,2,86,2011,3,0,0,0,0
43085,16,16,1,86,2011,2,4,0,0,0
43111,17,16,2,86,2011,1,0,2,1,1
43114,17,15,1,86,2011,0,2,0,1,1
43148,18,16,1,86,2011,2,2,0,2,0
43174,19,26,1,86,2011,0,1,0,2,0
43181,19,11,2,86,2011,0,1,0,0,0
43223,21,26,1,86,2011,0,0,0,1,1
43244,22,16,1,86,2011,0,2,0,0,0
43263,0,11,1,87,2011,0,2,0,1,1
43284,5,26,1,87,2011,0,0,2,0,0
43306,6,16,1,87,2011,0,0,0,0,0
43310,7,11,2,87,2011,0,1,0,0,0
43338,7,16,1,87,2011,1,1,1,0,1
43339,7,26,1,87,2011,0,0,1,0,0
43352,8,15,1,87,2011,0,2,0,0,1
43390,9,15,1,87,2011,1,0,2,0,0
43410,9,26,1,87,2011,0,1,5,2,0
43437,10,11,1,87,2011,0,0,5,2,0
43456,11,11,1,87,2011,1,0,1,1,0
43474,12,11,1,87,2011,1,0,2,0,0
43475,12,16,1,87,2011,0,0,4,0,0
43493,12,26,1,87,2011,0,0,1,0,2
43510,13,26,2,87,2011,1,2,2,0,1
43512,13,11,1,87,2011,1,0,3,1,2
43539,14,26,2,87,2011,2,2,1,0,0
43540,14,11,1,87,2011,1,0,2,1,1
43553,15,16,1,87,2011,0,2,2,0,1
43566,15,15,1,87,2011,0,0,2,0,2
43585,16,11,1,87,2011,0,1,1,1,2
43591,16,26,2,87,2011,0,0,0,2,0
43607,17,26,2,87,2011,2,0,0,2,0
43612,17,16,1,87,2011,0,0,0,1,2
43629,17,11,3,87,2011,1,1,0,3,0
43672,18,26,1,87,2011,2,1,2,1,1
43675,18,16,1,87,2011,1,0,0,0,1
43710,19,26,1,87,2011,1,2,1,1,0
43740,20,15,1,87,2011,0,0,1,0,0
43762,21,26,1,87,2011,0,0,1,0,1
43783,22,26,1,87,2011,1,0,2,0,1
43819,0,11,1,88,2011,0,3,0,0,0
43858,6,26,2,88,2011,0,4,0,0,0
43881,7,26,1,88,2011,2,0,1,0,1
43894,8,16,4,88,2011,0,3,1,0,0
43913,8,26,3,88,2011,1,0,1,0,0
43930,8,11,1,88,2011,0,1,2,1,1
43935,9,26,3,88,2011,3,4,0,0,1
43961,9,11,1,88,2011,1,2,0,0,0
43973,10,11,1,88,2011,1,0,0,0,1
43975,10,16,1,88,2011,0,0,1,0,0
44014,11,26,1,88,2011,0,0,0,0,0
44021,12,16,2,88,2011,0,1,0,0,0
44040,12,11,1,88,2011,0,0,0,0,0
44055,13,26,3,88,2011,0,1,0,1,0
44076,13,16,1,88,2011,2,0,1,0,0
44111,14,11,1,88,2011,0,0,1,2,0
44123,15,26,3,88,2011,0,1,0,0,0
44140,15,16,1,88,2011,0,0,1,2,1
44165,16,16,2,88,2011,1,0,1,0,0
44174,16,26,1,88,2011,3,1,2,1,0
44177,16,11,1,88,2011,0,0,0,1,1
44212,17,11,1,88,2011,1,0,0,3,0
44217,17,26,3,88,2011,1,0,0,1,0
44239,18,16,2,88,2011,0,0,0,2,0
44243,18,11,2,88,2011,1,0,0,1,0
44253,18,26,1,88,2011,3,3,1,0,1
44261,19,26,1,88,2011,1,2,0,0,0
44286,19,11,3,88,2011,2,0,4,0,0
44299,20,26,2,88,2011,1,2,0,1,1
44312,20,16,3,88,2011,0,2,1,0,0
44339,21,26,1,88,2011,2,0,0,0,0
44372,22,16,1,88,2011,0,0,0,0,0
44465,7,11,2,89,2011,0,0,1,0,0
44466,7,15,1,89,2011,0,1,0,1,0
44483,7,26,1,89,2011,0,0,1,1,0
44488,8,15,2,89,2011,1,1,0,0,0
44510,8,11,2,89,2011,2,0,0,1,0
44516,8,16,1,89,2011,0,0,0,1,0
44543,9,26,3,89,2011,0,2,0,0,0
44551,9,16,1,89,2011,1,0,0,1,0
44570,10,16,1,89,2011,1,1,0,0,0
44573,10,11,2,89,2011,0,1,1,0,0
44602,11,15,1,89,2011,0,0,0,0,0
44658,13,26,1,89,2011,0,1,4,0,0
44677,14,11,2,89,2011,0,1,1,0,0
44700,15,16,1,89,2011,0,0,4,0,0
44737,16,26,1,89,2011,0,2,1,0,0
44772,18,26,3,89,2011,0,3,1,3,0
44821,19,26,1,89,2011,3,2,1,1,0
44822,19,11,1,89,2011,0,2,2,1,0
44826,19,16,1,89,2011,0,3,0,0,0
44845,20,26,1,89,2011,1,2,0,0,0
44868,21,16,1,89,2011,0,0,1,1,0
44882,22,16,1,89,2011,1,1,0,0,0
44885,22,26,1,89,2011,0,1,1,1,0
44895,23,16,1,89,2011,1,0,2,1,0
44905,2,16,1,90,2011,0,0,1,1,0
44936,6,11,1,90,2011,0,0,4,1,0
44948,7,26,1,90,2011,0,0,2,2,0
44950,7,11,1,90,2011,1,0,0,1,0
44951,7,16,2,90,2011,0,0,0,2,0
44997,8,16,2,90,2011,2,1,0,0,0
44998,8,26,1,90,2011,1,0,0,0,0
45024,9,16,1,90,2011,2,1,0,2,0
45027,9,11,1,90,2011,0,4,1,5,0
45028,9,26,2,90,2011,1,0,0,1,1
45114,13,11,1,90,2011,0,1,2,3,1
45147,14,26,2,90,2011,0,1,1,1,0
45167,15,26,2,90,2011,2,0,0,1,1
45174,15,16,2,90,2011,0,0,0,1,1
45232,17,11,2,90,2011,0,0,0,0,1
45236,17,16,2,90,2011,0,1,2,0,0
45251,18,16,2,90,2011,2,0,0,1,1
45301,19,26,2,90,2011,0,1,0,2,1
45308,19,11,3,90,2011,0,0,0,2,1
45322,20,11,1,90,2011,3,1,1,5,0
45344,21,11,1,90,2011,1,0,3,0,0
45367,21,16,1,90,2011,0,0,2,1,0
45383,22,26,3,90,2011,0,0,0,0,0
45393,23,26,1,90,2011,3,1,2,0,1
45456,6,26,1,91,2011,0,3,1,1,0
45485,7,11,1,91,2011,0,0,2,0,1
45486,7,16,1,91,2011,0,1,0,0,0
45513,8,16,2,91,2011,1,0,1,0,0
45522,8,26,1,91,2011,0,1,0,0,0
45524,8,15,1,91,2011,0,2,0,3,0
45527,8,11,1,91,2011,1,4,1,0,0
45559,9,16,1,91,2011,2,1,0,3,0
45589,10,26,1,91,2011,0,0,4,6,1
45615,11,11,1,91,2011,0,3,0,0,1
45639,12,16,1,91,2011,0,1,1,1,1
45650,12,26,2,91,2011,0,0,2,3,1
45652,13,15,1,91,2011,0,1,3,0,0
45677,13,11,1,91,2011,0,1,1,0,0
45701,14,26,2,91,2011,0,0,1,0,0
45706,14,16,1,91,2011,0,0,2,2,0
45720,15,16,1,91,2011,1,0,0,0,0
45744,15,11,1,91,2011,0,0,1,1,0
45747,15,26,1,91,2011,2,5,1,0,0
45761,16,26,1,91,2011,1,1,0,4,0
45777,16,16,2,91,2011,1,3,1,0,0
45779,16,11,2,91,2011,1,0,2,4,0
45799,17,26,2,91,2011,1,2,0,1,1
45816,17,16,1,91,2011,2,2,1,0,3
45817,17,11,2,91,2011,2,1,3,0,0
45826,18,26,3,91,2011,2,0,1,0,0
45847,18,16,2,91,2011,1,1,0,0,1
45859,19,26,4,91,2011,3,0,0,1,1
45877,19,16,1,91,2011,2,1,0,0,0
45881,19,11,1,91,2011,0,1,0,0,1
45882,19,15,1,91,2011,0,0,0,0,0
45899,20,26,2,91,2011,4,0,2,1,1
45918,20,11,1,91,2011,1,0,1,0,0
45941,21,16,1,91,2011,0,0,0,0,0
45994,23,26,1,91,2011,0,3,0,2,0
46032,2,26,1,92,2011,0,4,0,0,0
46088,8,16,1,92,2011,0,0,0,0,3
46111,9,16,1,92,2011,1,1,0,2,0
46128,9,26,1,92,2011,0,0,0,0,1
46150,10,16,3,92,2011,1,3,3,2,1
46164,10,26,3,92,2011,1,1,0,1,1
46165,10,11,1,92,2011,0,2,1,1,0
46171,10,15,1,92,2011,0,2,0,4,0
46205,11,15,2,92,2011,1,0,1,0,0
46208,11,16,1,92,2011,3,0,0,0,2
46225,12,11,1,92,2011,0,1,0,2,2
46240,12,16,1,92,2011,1,0,0,1,1
46243,12,26,1,92,2011,0,1,0,1,0
46257,13,26,2,92,2011,1,1,1,0,0
46276,13,15,1,92,2011,0,0,2,0,0
46288,14,26,2,92,2011,2,0,1,5,0
46289,14,16,1,92,2011,0,0,1,1,0
46311,14,15,2,92,2011,1,0,2,0,0
46313,14,11,3,92,2011,0,1,1,4,0
46335,15,15,2,92,2011,2,2,0,0,0
46342,15,26,1,92,2011,2,5,0,0,0
46366,16,15,1,92,2011,2,2,1,0,0
46383,16,16,1,92,2011,0,1,0,0,0
46385,16,26,3,92,2011,1,2,0,1,0
46386,16,11,1,92,2011,0,2,1,0,0
46404,17,16,2,92,2011,1,1,0,0,0
46420,17,11,1,92,2011,1,6,6,6,0
46446,18,16,1,92,2011,2,2,0,2,0
46450,18,26,2,92,2011,0,0,0,2,2
46453,18,11,1,92,2011,1,0,0,1,3
46485,19,16,2,92,2011,1,0,1,3,1
46544,21,26,1,92,2011,0,2,1,1,0
46549,22,16,2,92,2011,0,0,0,0,0
46594,23,15,1,92,2011,0,0,0,0,0
46595,0,16,1,93,2011,0,1,1,2,1
46609,0,26,1,93,2011,0,2,0,2,0
46633,1,11,1,93,2011,0,2,0,3,0
46652,2,16,1,93,2011,0,3,0,1,0
46687,6,26,1,93,2011,0,2,1,2,1
46734,8,26,1,93,2011,0,0,1,2,2
46743,8,16,1,93,2011,0,0,0,0,1
46755,9,11,2,93,2011,0,1,0,0,3
46765,9,26,2,93,2011,1,0,2,2,0
46790,10,11,2,93,2011,2,1,1,1,0
46804,10,16,1,93,2011,0,1,0,0,0
46829,11,15,2,93,2011,0,1,0,3,1
46839,11,16,2,93,2011,1,0,0,5,0
46840,11,11,2,93,2011,2,0,1,2,0
46845,11,26,1,93,2011,0,0,0,1,1
46855,12,15,1,93,2011,2,1,0,1,0
46867,12,16,6,93,2011,2,1,1,4,0
46868,12,26,4,93,2011,1,1,0,1,0
46875,12,11,3,93,2011,2,1,0,0,0
46893,13,16,3,93,2011,6,0,2,0,0
46905,13,11,2,93,2011,3,1,5,0,0
46917,13,26,1,93,2011,4,0,0,0,2
46920,13,15,1,93,2011,1,2,1,0,0
46936,14,11,2,93,2011,2,1,0,2,4
46946,14,26,5,93,2011,1,0,1,2,0
46953,14,16,3,93,2011,3,3,0,2,1
46957,14,15,1,93,2011,1,2,1,1,1
46986,15,11,2,93,2011,2,2,1,1,0
46992,15,16,2,93,2011,3,0,1,0,0
46995,15,26,2,93,2011,5,0,0,0,1
47030,16,26,3,93,2011,2,3,2,1,0
47031,16,11,2,93,2011,2,0,1,1,0
47061,17,16,2,93,2011,0,3,1,2,0
47067,17,26,1,93,2011,3,1,2,4,0
47078,18,15,1,93,2011,0,3,0,1,0
47096,18,16,1,93,2011,2,2,0,4,0
47097,18,26,2,93,2011,1,3,2,0,2
47150,20,15,1,93,2011,0,2,2,1,1
47159,20,26,2,93,2011,0,1,3,1,0
47166,21,26,1,93,2011,2,2,1,0,1
47246,6,16,1,94,2011,0,4,1,0,0
47296,7,15,1,94,2011,0,1,0,1,2
47302,8,26,4,94,2011,0,0,0,1,0
47323,8,11,4,94,2011,0,1,0,1,1
47326,8,16,2,94,2011,0,1,1,0,0
47333,8,15,1,94,2011,1,1,0,0,0
47381,10,16,1,94,2011,0,0,0,0,0
47388,10,11,1,94,2011,0,0,0,0,3
47415,11,26,2,94,2011,0,0,0,1,0
47431,11,11,1,94,2011,1,2,0,1,4
47445,12,16,2,94,2011,0,0,1,1,0
47466,12,26,2,94,2011,2,1,1,0,1
47495,13,26,2,94,2011,2,0,0,0,0
47498,13,16,1,94,2011,2,1,1,0,0
47503,14,16,1,94,2011,1,2,0,0,0
47512,14,26,2,94,2011,2,0,0,0,0
47529,14,15,2,94,2011,0,2,0,0,0
47549,15,15,1,94,2011,2,0,0,0,0
47554,15,26,4,94,2011,2,1,0,0,0
47555,15,16,1,94,2011,1,3,1,0,0
47559,15,11,1,94,2011,0,0,0,3,2
47595,16,11,2,94,2011,1,2,1,1,0
47597,16,26,1,94,2011,4,8,0,0,1
47604,16,16,1,94,2011,1,0,0,0,1
47613,17,16,3,94,2011,1,2,1,1,0
47616,17,26,4,94,2011,1,0,0,5,2
47632,17,15,1,94,2011,0,1,0,0,3
47673,18,15,2,94,2011,1,1,0,2,0
47676,18,11,3,94,2011,0,0,0,1,0
47679,18,26,2,94,2011,4,1,0,2,1
47705,19,11,2,94,2011,3,0,0,1,0
47711,19,26,2,94,2011,2,0,0,1,2
47714,19,16,1,94,2011,0,0,0,0,1
47716,19,15,1,94,2011,2,0,0,1,0
47741,20,16,3,94,2011,1,0,0,0,1
47750,20,11,2,94,2011,2,0,1,1,0
47767,21,15,1,94,2011,0,1,0,1,0
47792,22,16,1,94,2011,0,0,0,2,0
47804,22,26,2,94,2011,0,1,0,0,1
47805,22,11,1,94,2011,0,0,0,0,1
47816,23,16,1,94,2011,1,0,0,0,2
47832,23,11,1,94,2011,1,0,0,1,0
47840,0,26,1,95,2011,0,0,1,0,2
47863,3,11,1,95,2011,0,0,2,0,2
47906,7,26,2,95,2011,0,1,1,0,0
47907,7,15,1,95,2011,0,0,0,0,0
47917,7,16,1,95,2011,0,0,1,0,0
47921,7,11,1,95,2011,0,0,0,0,0
47923,8,11,2,95,2011,1,0,0,0,0
47959,9,16,1,95,2011,0,0,1,0,0
48025,12,16,1,95,2011,0,2,0,0,0
48048,13,26,1,95,2011,0,1,2,0,0
48050,13,15,1,95,2011,0,4,0,1,1
48074,14,11,1,95,2011,0,2,0,1,2
48086,15,11,1,95,2011,1,1,0,1,0
48120,16,16,2,95,2011,0,0,1,1,1
48160,17,16,3,95,2011,2,0,0,1,6
48166,17,11,2,95,2011,0,1,1,0,1
48169,17,15,1,95,2011,0,3,0,0,4
48186,18,26,2,95,2011,0,1,0,0,0
48190,18,11,1,95,2011,2,4,1,1,0
48200,18,16,3,95,2011,3,2,1,0,0
48227,19,11,2,95,2011,1,3,0,1,1
48240,19,16,1,95,2011,3,1,1,1,0
48261,20,16,2,95,2011,1,1,1,1,0
48266,20,11,1,95,2011,2,1,1,0,1
48299,21,26,1,95,2011,0,1,1,0,0
48301,22,11,1,95,2011,0,0,1,0,1
48309,22,26,1,95,2011,1,0,0,0,0
48328,23,16,1,95,2011,0,3,0,0,0
48388,6,26,2,96,2011,0,5,0,1,0
48413,7,11,1,96,2011,0,4,1,2,0
48415,7,26,2,96,2011,2,1,0,0,0
48422,7,16,2,96,2011,0,0,0,0,1
48448,8,11,2,96,2011,1,1,0,2,1
48461,8,26,4,96,2011,2,1,0,1,0
48466,8,16,1,96,2011,2,1,0,1,0
48471,9,26,4,96,2011,4,0,1,0,0
48507,10,16,1,96,2011,0,1,0,1,0
48510,10,26,1,96,2011,4,1,0,1,0
48562,11,11,1,96,2011,0,2,0,0,0
48563,11,16,1,96,2011,1,4,0,0,0
48567,12,11,2,96,2011,1,1,0,0,0
48573,12,26,5,96,2011,0,0,0,0,1
48594,12,16,2,96,2011,1,0,0,0,0
48615,13,26,1,96,2011,5,1,0,0,0
48624,13,16,2,96,2011,2,0,2,1,0
48647,14,11,1,96,2011,0,0,2,0,0
48656,14,26,3,96,2011,1,2,1,0,0
48672,15,16,1,96,2011,0,4,3,0,0
48679,15,26,2,96,2011,3,2,0,1,0
48701,16,11,2,96,2011,0,2,1,0,0
48709,16,26,1,96,2011,2,2,3,0,0
48715,16,16,2,96,2011,1,2,0,1,0
48745,17,11,1,96,2011,2,2,0,6,0
48757,17,26,3,96,2011,1,2,0,2,0
48762,17,16,1,96,2011,2,1,0,2,0
48784,18,26,1,96,2011,3,2,0,1,1
48795,18,15,1,96,2011,0,0,0,1,1
48798,18,16,2,96,2011,1,1,1,0,1
48802,19,11,1,96,2011,0,0,0,0,0
48827,19,26,2,96,2011,1,1,0,0,1
48833,19,16,1,96,2011,2,0,0,1,3
48852,20,11,1,96,2011,1,2,0,1,0
48866,20,26,1,96,2011,2,2,1,1,4
48893,21,11,1,96,2011,1,1,1,1,0
48899,21,26,1,96,2011,1,2,1,2,0
48901,21,16,1,96,2011,0,1,1,0,0
48923,22,16,1,96,2011,1,0,3,0,0
48927,22,11,2,96,2011,1,0,0,0,0
48944,23,16,1,96,2011,1,0,5,0,1
48976,1,26,1,97,2011,0,1,1,2,1
48988,5,16,1,97,2011,0,1,0,0,1
49025,7,11,2,97,2011,0,2,1,1,0
49031,7,26,2,97,2011,0,5,0,0,1
49059,8,16,2,97,2011,0,1,0,1,0
49077,8,26,3,97,2011,2,1,0,0,1
49083,8,11,2,97,2011,2,2,0,1,1
49109,9,16,2,97,2011,2,1,0,0,1
49116,9,15,1,97,2011,0,0,1,0,3
49119,9,26,1,97,2011,3,1,0,0,2
49124,9,11,1,97,2011,2,0,1,0,1
49143,10,26,1,97,2011,1,0,1,1,0
49170,11,11,2,97,2011,0,0,1,1,1
49184,11,16,1,97,2011,0,0,1,2,0
49199,12,15,2,97,2011,0,2,2,4,1
49214,12,26,1,97,2011,0,1,0,0,0
49236,13,26,1,97,2011,1,0,0,0,0
49239,13,11,1,97,2011,0,0,1,1,0
49249,13,15,1,97,2011,2,1,2,0,0
49267,14,16,2,97,2011,0,0,0,1,0
49273,14,15,1,97,2011,1,0,0,0,0
49279,14,26,1,97,2011,1,2,0,0,0
49301,15,26,1,97,2011,1,1,1,4,0
49316,15,11,2,97,2011,0,0,1,0,0
49349,16,16,1,97,2011,0,1,0,0,2
49352,16,11,1,97,2011,2,0,0,2,0
49384,17,16,3,97,2011,1,2,1,2,0
49385,17,15,1,97,2011,0,0,0,2,0
49386,17,11,2,97,2011,1,1,0,0,1
49387,17,26,4,97,2011,0,3,1,1,0
49401,18,16,2,97,2011,3,0,1,2,0
49403,18,26,3,97,2011,4,0,0,0,0
49426,18,11,2,97,2011,2,0,3,2,0
49450,19,11,1,97,2011,2,0,0,1,0
49455,19,16,1,97,2011,2,1,2,0,1
49484,20,26,2,97,2011,0,0,1,1,0
49498,20,16,1,97,2011,1,1,2,1,0
49505,21,26,2,97,2011,2,0,3,1,2
49547,22,26,1,97,2011,2,1,0,0,1
49574,23,26,1,97,2011,1,1,0,1,2
49641,6,16,1,98,2011,0,0,0,1,1
49668,7,16,1,98,2011,1,0,0,1,0
49669,7,15,1,98,2011,0,0,0,3,1
49679,7,26,1,98,2011,0,0,0,2,4
49682,7,11,1,98,2011,0,0,0,0,0
49689,8,16,1,98,2011,1,0,0,0,1
49697,8,11,2,98,2011,1,1,0,1,0
49742,9,26,1,98,2011,0,3,0,0,0
49743,9,16,2,98,2011,1,0,0,0,0
49751,9,11,2,98,2011,2,1,0,2,2
49767,10,26,2,98,2011,1,2,0,0,2
49779,10,16,1,98,2011,2,0,0,2,2
49799,11,26,2,98,2011,2,1,0,1,4
49812,11,16,1,98,2011,1,1,0,0,1
49843,12,16,1,98,2011,1,4,0,0,2
49844,12,11,1,98,2011,0,0,0,0,0
49857,13,16,1,98,2011,1,0,0,1,1
49859,13,15,1,98,2011,0,2,0,0,0
49901,16,11,2,98,2011,0,3,0,0,1
49918,16,16,1,98,2011,0,1,0,0,0
49925,17,16,2,98,2011,1,1,0,0,0
49940,17,26,2,98,2011,0,0,0,1,1
49965,18,26,1,98,2011,2,0,0,2,1
50016,20,11,1,98,2011,0,0,0,0,2
50019,20,26,1,98,2011,0,0,0,0,0
50090,23,26,2,98,2011,0,0,0,0,1
50098,0,26,1,99,2011,2,1,0,0,0
50116,1,15,1,99,2011,0,0,0,0,1
50234,9,26,2,99,2011,0,0,0,1,0
50273,10,16,2,99,2011,0,0,0,1,1
50274,10,26,1,99,2011,2,0,3,0,0
50291,11,15,1,99,2011,0,0,1,0,1
50305,11,16,3,99,2011,2,2,0,1,0
50319,12,26,1,99,2011,0,0,0,0,0
50335,12,16,1,99,2011,3,1,1,0,0
50367,13,26,4,99,2011,1,1,0,2,0
50368,13,11,2,99,2011,0,3,1,0,3
50370,13,16,1,99,2011,1,1,1,2,2
50375,13,15,1,99,2011,0,0,0,0,2
50407,14,26,2,99,2011,4,1,2,1,5
50414,14,16,2,99,2011,1,1,0,2,0
50442,15,16,1,99,2011,2,1,0,1,2
50444,15,11,1,99,2011,0,1,0,1,1
50449,15,26,3,99,2011,2,1,1,2,1
50476,16,15,1,99,2011,0,4,1,0,0
50480,16,26,2,99,2011,3,2,1,0,0
50488,16,16,1,99,2011,1,2,0,0,0
50513,17,26,1,99,2011,2,1,1,1,1
50525,17,16,1,99,2011,1,2,1,0,2
50529,17,11,2,99,2011,0,0,0,0,3
50536,18,26,5,99,2011,1,0,1,0,2
50559,18,15,1,99,2011,0,2,1,0,0
50574,19,11,2,99,2011,0,1,2,0,2
50583,19,26,1,99,2011,5,1,0,0,0
50594,19,15,1,99,2011,1,1,1,1,0
50664,22,26,2,99,2011,0,0,1,0,1
50684,23,11,1,99,2011,0,2,1,0,0
50701,23,16,1,99,2011,0,2,1,0,0
50719,0,16,1,100,2011,1,0,1,0,0
50774,3,16,1,100,2011,0,3,1,0,0
50855,9,16,1,100,2011,0,0,0,0,2
50856,9,26,3,100,2011,0,0,2,0,3
50857,9,11,1,100,2011,0,0,0,1,4
50878,10,26,2,100,2011,3,1,0,0,1
50883,10,11,1,100,2011,1,0,0,2,0
50922,11,16,1,100,2011,0,0,0,0,0
50923,11,11,1,100,2011,1,0,0,0,1
50924,11,26,1,100,2011,2,0,1,1,1
50929,12,16,1,100,2011,1,0,0,1,0
50956,12,26,4,100,2011,1,0,0,2,1
50976,13,11,3,100,2011,0,0,0,1,2
50984,13,26,4,100,2011,4,0,0,2,0
50993,13,16,1,100,2011,1,1,0,1,1
51001,14,15,1,100,2011,0,2,0,0,0
51020,14,11,1,100,2011,3,0,3,2,1
51022,14,16,1,100,2011,1,1,0,0,3
51033,14,26,2,100,2011,4,0,0,1,2
51046,15,26,3,100,2011,2,0,2,1,1
51060,15,15,1,100,2011,1,0,1,1,0
51064,15,11,1,100,2011,1,1,0,2,1
51070,15,16,1,100,2011,1,1,2,2,1
51102,16,16,5,100,2011,1,1,2,1,1
51106,16,11,2,100,2011,1,0,1,0,0
51109,16,26,1,100,2011,3,1,0,2,5
51110,16,15,1,100,2011,1,1,3,0,0
51125,17,26,2,100,2011,1,2,3,1,1
51126,17,11,1,100,2011,2,3,0,0,1
51147,17,15,1,100,2011,1,1,1,1,0
51151,18,26,3,100,2011,2,1,2,1,0
51182,18,11,2,100,2011,1,1,0,0,1
51186,18,16,2,100,2011,0,0,1,0,0
51216,19,16,1,100,2011,2,0,1,3,1
51218,19,15,1,100,2011,0,2,1,1,2
51219,19,26,1,100,2011,3,2,2,0,0
51248,20,26,1,100,2011,1,3,3,0,3
51265,21,16,2,100,2011,0,2,0,0,1
51333,0,16,1,101,2011,0,0,1,1,2
51382,6,15,1,101,2011,0,2,2,0,1
51405,7,16,1,101,2011,0,0,3,0,1
51415,7,11,1,101,2011,0,0,0,0,0
51433,8,26,1,101,2011,0,1,2,1,0
51446,8,11,2,101,2011,1,0,1,0,0
51453,8,16,2,101,2011,1,0,0,2,1
51457,9,26,2,101,2011,1,0,2,0,2
51501,10,26,1,101,2011,2,1,1,0,2
51514,10,11,1,101,2011,0,1,0,0,1
51526,11,16,1,101,2011,0,0,0,0,0
51549,12,16,2,101,2011,1,0,0,1,0
51576,12,15,1,101,2011,0,0,0,1,0
51587,13,26,1,101,2011,0,0,1,2,0
51594,13,16,1,101,2011,2,1,2,0,0
51631,14,11,2,101,2011,0,0,3,2,0
51644,14,16,1,101,2011,1,1,3,5,1
51647,14,26,1,101,2011,1,0,0,5,0
51666,15,26,1,101,2011,1,1,0,0,0
51674,15,11,2,101,2011,2,1,2,1,0
51680,15,15,1,101,2011,0,1,1,4,2
51687,16,26,2,101,2011,1,2,2,0,2
51714,16,11,2,101,2011,2,0,0,1,2
51717,16,15,1,101,2011,1,0,2,3,0
51726,17,16,3,101,2011,0,2,1,1,1
51750,17,11,1,101,2011,2,0,1,1,0
51751,17,15,2,101,2011,1,1,2,2,1
51752,17,26,6,101,2011,2,0,0,1,1
51786,18,15,1,101,2011,2,1,2,2,1
51788,18,11,2,101,2011,1,0,1,0,1
51793,18,26,2,101,2011,6,1,2,0,0
51795,18,16,3,101,2011,3,2,0,0,0
51798,19,16,2,101,2011,3,0,0,0,1
51806,19,11,3,101,2011,2,1,1,0,0
51819,19,15,1,101,2011,1,2,3,1,2
51828,19,26,3,101,2011,2,0,2,2,2
51848,20,26,1,101,2011,3,0,1,1,0
51865,20,11,2,101,2011,3,0,0,0,2
51896,21,26,3,101,2011,1,1,0,1,0
51901,21,11,1,101,2011,2,0,0,1,1
51918,22,16,1,101,2011,0,1,0,0,1
51927,22,15,1,101,2011,0,0,1,0,0
51947,23,16,2,101,2011,1,0,1,0,0
52006,6,16,1,102,2011,0,0,0,0,1
52013,6,26,3,102,2011,0,0,1,1,0
52038,7,11,3,102,2011,0,0,0,0,1
52059,7,26,3,102,2011,3,0,2,0,1
52063,7,16,2,102,2011,1,1,0,0,0
52097,8,26,6,102,2011,3,0,1,1,0
52100,8,11,3,102,2011,3,0,0,0,0
52144,10,26,2,102,2011,0,0,1,0,0
52206,12,16,1,102,2011,0,0,1,0,0
52207,12,11,1,102,2011,0,0,0,1,2
52224,13,11,1,102,2011,1,1,1,0,0
52228,13,26,2,102,2011,0,0,2,1,0
52264,14,26,1,102,2011,2,0,0,1,0
52269,15,26,2,102,2011,1,0,0,1,1
52315,16,26,1,102,2011,2,1,0,1,1
52335,17,26,1,102,2011,1,0,0,0,0
52347,17,11,2,102,2011,0,2,3,0,0
52349,17,15,1,102,2011,0,3,4,0,2
52353,17,16,2,102,2011,0,0,3,1,1
52366,18,26,5,102,2011,1,1,0,2,0
52388,18,11,1,102,2011,2,0,4,0,2
52424,19,26,1,102,2011,5,2,1,0,0
52427,19,16,1,102,2011,0,0,0,0,1
52457,20,26,3,102,2011,1,1,0,0,1
52474,21,26,1,102,2011,3,0,0,0,1
52479,21,16,1,102,2011,0,1,0,0,2
